Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
362839,B001PATNEI,A3UAOF1VP5U8IJ,Soggyinseattle,4,4,5,1265587200,Delicious!,"If you love thick, chewy, rich chocolate brownies, these are the ones for you.  The chocolate is rich, but not overwhelming and they are somewhat cake-like and thick, and are nicely chewy without being gooey.  Interspersed throughout the mix is a nice balance of semi-sweet, bittersweet and milk chocolate bits and the whole thing is so yummy, you aren't even aware of what flavor of chips you're eating, in case one of those is not your favorite chocolate.  It's that good. The box makes 6 batches, and that's 6 individual packs of mix, so it'll keep you supplied with brownies for a while.  If you're going to go with a mix, this is the one to get."
365844,B001EQ55MM,A260C4ODDUNWCA,G. Caldwell,0,1,5,1188950400,Eight Oclock Coffee,I am satisfied with this product and purchase. The item was delivered earlier than expected. The only draw back was Amazon apparently set me up on a revolving delivery account without my request or permission. Please be alert for revolving accounts.
5301,B003OJLCXI,A1GONVY0USWTZX,"Flashoflight ""Steve""",2,2,5,1280188800,"Should be called ""Toasty Tasty Cherry""","Since Republic of Tea discontinued their Bing Cherry Vanilla tea, I was looking for a replacement.  The flavor of this tea is very different from Republics - it's better.  The smell is very rich, like toasted vanilla and cherry.  It almost has a coffee smell, but not quite.  I don't like coffee, but this tea is incredible.  Glad I found it.  Best of all, the price!"
50030,B000ER5DFQ,AOIW6NFHHPT78,"Sarathetis ""Sarathetis""",1,1,5,1284336000,A favorite!,Soft smooth texture - my little one devours this one...it is one of the best meat/veg dinners we have found!
122441,B000LRKLTW,A56JRWKE2AT5B,"K. K. Perrelet ""movie fanatic""",0,0,5,1261958400,Contessa cookies,"Killer Cookies...I buy them every year, my favorite! Don't hesitate to try these, I can eat a whole box myself!"
217534,B000LKXHUY,A1Q3763REQK07C,Melissa,1,1,5,1238630400,Awesome,"This is great cooked in the stovetop with 1% lowfat milk, a little bit of cinnamon sprinkled on top and some fresh raspberries and blueberries."
544296,B000AAIAH0,A39H6BG8D7VMX4,Amy,1,1,4,1294531200,My dog loves these,"These are great treats to use with the large blue disk like things.  The disc like things are good for hiding food and then my miniature schnauzer has to work to get them out.  If I put one of these treats on top she is trying to eat this thing for hours then can't even get it all, so it lasts for a few days before I have to take the treat out so she can finish it.  But I would definitely recommend this with the large blue disk like things as a toy that keeps a dog occupied for a pretty long time."
265405,B000FL521G,ASAOZYFURR0M4,ktf,1,1,5,1181433600,AWESOME alternative to refined sugar,"Absolutely the way to go if you're cutting refined sugar.  Low glycemic index, tastes like sugar, great for diabetics."
396098,B004X8T8DU,A17EJTT5A1MB25,Leah Nebergall,0,0,4,1322265600,"Great Price, made even better!","Between my children and myself we eat a box of little bites every couple days.  I love the flavor and texture of this cereal and it is pretty healthy too.  For my kids this cereal is a treat, (I don't allow junk cereal in the house).  At the local grocery store it is over $3.50 a box.  I enrolled in auto ship and it is closer to $2 a box.  Be prepared though, there is a little more breakage to the product than when I buy at the grocery store but for the price I don't mind, that is the reason for the four star rating."
216228,B001BORBM4,A3PMJ3IU6F81SC,ThanksH,0,0,5,1335052800,after 10 years my dog feels great!,"My dog is an 11 year old pitbull and has had a sensitive stomach, reoccurring chronic ear infections, and was always licking her paws since she was a puppy. She would get up to walk around and immediately throw up for no reason. This would happen sometimes several times a day. Her symptoms were similar to acid reflux in people.I took her to 3 different vets for these issues separately (never realizing they could all be connected). She was on nausea medications, antibiotics for her ears, and several different ear washes. Nothing completely cured any of her issues. After doing a lot of research, i came across Wellness white fish and sweet potato and couldn't be happier. Over a 10 day period, i slowly changed over her food from the Iams i had been feeding her. It has now been about 3 months and she is a completely different dog. Since fully switching over to this food, she hasn't thrown up once and she is no longer scratching at her ears. She has more energy and always wants to play. I no longer have to coax her into eating by mixing in wet food with the Iams. She wags her tail when she sees me filling her bowl now and eats right away. She even licks the bowl when she is done and looks at me for more. If your dog has any of the same symptoms my dog had, you should definitely give this food a try. It might not be a fix for every dog but it doesnt hurt to try. It worked for my dog!"
145497,B003D4F1QS,A16AGU3X92D66T,Abell,1,1,5,1292976000,Raspberry Herbal,"My husband and I use the tea as a cold and hot drink,  When lightly sweeten and used as a cold drink for family and friends, it is love at first taste.<br /><br />Our 14 year old granddaughter loves the tea cold  and drinks it with many of her meals and snacks."
292736,B0045KOOXU,A38V99DWFAULDN,Cthulhu4u,7,14,5,1290729600,BIG Kit,I have tried several Molecular Gastronomy Starter kits this one is by far the best out there for the money.
36353,B001LQRKC8,A1LKBZ7U9DSF4K,T. Mulvaney,1,1,5,1321228800,Simply the best,"I make pancakes or waffles every Saturday morning with my kids, and there simply is no comparison between this product and any other baking powder I have come across. Even the more expensive brands from Trader Joe's or Whole Foods pale in comparison. Batter comes out light and fluffy every time, and my kids love them. I have also been known to eat a pancake or two. Get the pack of 6 and store up."
458371,B00158U8DU,AM4DVX6EIWD61,"Renee ""RShaef""",0,0,5,1331769600,"Easy to use, and it makes smooth and creamy milk!","I do have to say that I have a vitamix, too.  So, I am able to blend my almonds/coconut really well before pouring it into the nut milk bag.  It takes awhile to squeeze all the milk through (6-8 minutes), but it is worth it when it is done! The only thing is there is no instruction sheet that comes with the bag - or at least to my knowledge (maybe I unknowingly tossed it?).  So, search online for a recipe for nut milks."
82264,B000XJS6Z4,A22MYZD01UZF92,John Murphy,0,0,4,1229904000,"Good stuff, needs experimentation","I've been looking for a decent instant coffee, and since I like Greek coffee, decided to give this a try.  Long story short, it's not bad stuff -- but since I don't read Greek, it's taken a lot of experimentation with amounts to get the amounts right.  I find that if I don't use enough of the instant granules, I get a thin acidic cup, so I personally use about two tablespoons per cup of hot water.<br /><br />Remember that this is intended to taste like strong Greek coffee, not drip-brew, and is best taken with sugar, no cream.  I normally take my coffee black, but this doesn't taste quite right to me without a little sugar."
79112,B000LKYNLG,A2DMK3REP7LEGI,"LeejaStar ""Leeja""",0,1,2,1196294400,Not So Tasty,"Out of the several brands of canned refried beans I have tried, this is my least favorite.  They become more palatable if one adds granulated garlic and finely diced onions."
41444,B0088YBUOU,A37REIKYSHU4ZF,Miles Hiniker,2,2,3,1199750400,Yum,"These potatoes are good.  But i don't know if I'd get them again.  The garlic taste to me was off and strong.  And I LOVE garlic.  Hoping I just got an ""off"" batch."
275675,B003YXUK2I,ANREP4TR3M61V,dragonwyld,0,0,5,1346889600,Spicy Ketchup,"This is an excellent ketchup!  It is great on nearly anything, from eggs to roast beef.  Use some in a spaghetti for a little kick and wonderful on a meatloaf!  I am going to buy more and buy some for family for Christmas."
480806,B000HZ9CGQ,A224I2CHCZYUDV,Catherine Swinford,1,2,5,1180569600,Great stuff,Smells so good I could almost eat it myself. Needless to say my babies love it.
14079,B0045XE32E,AGGAQLXPVGM5D,Eagle Vision,0,1,5,1299196800,Great little snack for my pampered pooch,"This is a fragrant treat that is great for an in-between meal snack for my little puffball, a 6 year old lovable Bichon Frise.  He deserves to be pampered.  He's sensitive to treats that have a harder consistency.  However, cognizant of treats like these, I hand feed him.  It gives us some time to bond.  I held the treat for him, as he licked the cracker, and bit with his molars.  No difficulty for him, at all.<br /><br />Lamb treats are usually foul in smell and they're just as worse on the way out, too.  I acquired these with a little hesitation.<br /><br />I prefer natural snacks for my dog since he truly deserves the best.  Organic treats and organic diets are what I feed him.<br /><br />Overall, it is a great reward but not ideal for training purposes given the 5 cm size.  From the other end (please do mind the pun), it did not constipate him or give him runny stool - he has a sensitive GI tract.<br /><br />My dog loves it."
430945,B001DNE5RM,A2QW0LN4DK2KI9,K. Oshea,0,0,1,1347148800,Too good to be true,I used to purchase my Blacken seasoning at a high end<br />grocer... it was pretty expensive. Sadly he stopped<br />carrying it.. Looking in regular retailers I was dissapointed<br />in the size and price and source of similar products. When<br />I saw Amazon was carrying this large quantity for a reasonable<br />price I was thrilled...<br />I used it oonce... the flavot is horrible... don't waste your<br />money..
8630,B003VXFK44,A1M1EPWQS8LWQY,LMM,0,0,3,1287187200,Possible K-cup Problem,"The taste is fine, but the K-cup container has opened at the seal during the brewing process on more than one occasion, resulting in a mouthful of coffee grounds!  I have never had this happen with any other brand of K-cup before and hope it is not the norm for Wolfgang Puck."
462341,B003S9C79C,AFWMKXCYDP9UT,"Ashley L ""LAshleyC07""",0,0,4,1302220800,Cat liked it for a short time...,"I thought I found a new cat food my cat would love forever. However, after 2 weeks my cat would not touch the stuff...I guess it's back to the drawing board..."
52736,B0017T2MWW,A3SYTEMUMKIBZ5,Alex,0,0,5,1294272000,"Delicious, refreshing!","I drink about 10 cups of tea a day. Mostly black, so I'm pretty picky about my green teas. I ordered these so I'd have something to grab when heading out and not wanting to brew a pot. I never sweeten any tea, the taste is much better unsweet. So, I cannot comment on how this would taste sweetened but it really doesn't need it. I would buy these again, they arrived in good shape (no leaks) and fit nicely in the door of the fridge. You def want to drink them really cold for best taste."
